梅州市人民医院卫生保洁服务采购项目中标结果调整公告 | 2020.02.27 | 梅州市人民医院 | 梅州市公共资源交易中心中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13933728.htm
漳州市示范性综合实践基地（东山）管理中心地理环境海洋教育主题馆设备及服务采购货物类采购项目结果公告(包1) | 2020.02.27 | 漳州市示范性综合实践基地（东山）管理中心 | 福建兴亿鑫工程项目管理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930761.htm
漳州职业技术学院汽车工程学院新能源校企合作项目货物类采购项目结果公告(包1) | 2020.02.27 | 漳州职业技术学院 | 漳州市政府采购中心中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930745.htm
永安市抗战遗址群安防工程结果公告(包1) | 2020.02.27 | 永安市文体和旅游局 | 永安市燕城招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930760.htm
福州江阴港城经济区有毒有害气体环境风险预警体系建设项目结果公告(包2) | 2020.02.27 | 福州江阴港城经济区管理委员会 | 福建省中凯招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930759.htm
福州江阴港城经济区有毒有害气体环境风险预警体系建设项目结果公告(包1) | 2020.02.27 | 福州江阴港城经济区管理委员会 | 福建省中凯招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930750.htm
安溪县农业农村局耕地安全利用集中推进区实施工作项目结果公告(包1) | 2020.02.27 | 安溪县农业农村局 | 泉州市坤大招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930770.htm
福州市长乐区妇幼保健院医疗设备采购计划货物类采购项目结果公告(包1) | 2020.02.27 | 福州市长乐区妇幼保健院 | 福建杰俊招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930758.htm
南安市医院医疗设备一批货物类采购项目结果公告(包1) | 2020.02.27 | 南安市医院 | 泉州市信恒招标咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930749.htm
南安市医院医疗设备一批货物类采购项目结果公告(包2) | 2020.02.27 | 南安市医院 | 泉州市信恒招标咨询有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930757.htm
北京市房山区燕山交通管理中心燕山地区综合交通运输监管系统项目中标公告 | 2020.02.27 | 北京市房山区燕山交通管理中心 | 北京中准国际招标有限公司中标公告 |  | 服务/交通运输和仓储服务/道路运输服务/道路货运服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930819.htm
国家税务总局北京经济技术开发区税务局食堂餐饮项目中标公告 | 2020.02.27 | 国家税务总局北京经济技术开发区税务局 | 北京泽贤工程咨询有限责任公司中标公告 |  | 服务/住宿和餐饮服务/餐饮服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930731.htm
鄄城县什集镇王吴庄村美丽乡村示范村建设项目中标公告 | 2020.02.27 | 鄄城县什集镇人民政府 | 华春建设工程项目管理有限责任公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930733.htm
北京市公安局丰台分局警辅保安人员管理项目中标公告 | 2020.02.27 | 北京市公安局丰台分局 | 中融国远招标代理（北京）有限公司中标公告 | 北京 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930764.htm
水城县果布戛乡卫生院老楼改造及连廊修建项目中标（成交）公告 | 2020.02.27 | 水城县卫生健康局 | 贵州东昇弘业项目管理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930708.htm
东莞市大岭山镇公用事业服务中心东莞市大岭山镇中心区除“四害”服务项目的中标、成交公告 | 2020.02.27 | 东莞市大岭山镇公用事业服务中心 | 三方诚信招标有限公司东莞分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930682.htm
东莞市大岭山镇公用事业服务中心东莞市大岭山镇中心区除“四害”服务项目中标公告 | 2020.02.27 | 东莞市大岭山镇公用事业服务中心 | 三方诚信招标有限公司中标公告 | 广东 | 服务/环境服务/其他环境治理服务/其他环境治理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930664.htm
洋浦经济开发区市场监督管理局-洋浦经济开发区重点公共场所信息导向系统标准化建设项目-中标公告 | 2020.02.27 | 洋浦经济开发区市场监督管理局 | 海南中知项目管理有限公司中标公告 |  |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930666.htm
永安市燕南街道马鞍社区居民委员会永安市上溪第一期小区监控道闸项目中标公告 | 2020.02.27 | 永安市燕南街道马鞍社区居民委员会 | 福建省大辰工程咨询有限公司中标公告 | 福建 | 工程/建筑安装工程/电子工程安装/监控系统工程安装 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930649.htm
海口市龙华区海垦街道办事处海垦街道金山大社区综合服务中心项目（监理）中标公告 | 2020.02.27 | 海口市龙华区海垦街道办事处 | 海南政北项目管理有限公司中标公告 | 海南 | 服务/工程咨询管理服务/工程监理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930640.htm
漳州高新区市政公用事业服务有限公司零星项目服务采购项目（第二次）中标公告 | 2020.02.27 | 漳州高新区市政公用事业服务有限公司 | 福建众亿工程项目管理有限公司中标公告 | 福建 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930777.htm
东莞市大岭山镇公用事业服务中心东莞市大岭山镇村（社区）39座公厕养护管理采购项目中标公告 | 2020.02.27 | 东莞市大岭山镇公用事业服务中心 | 三方诚信招标有限公司中标公告 | 广东 | 服务/公共设施管理服务/市政公共设施管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930650.htm
江西世伟工程咨询有限公司关于城投书香公寓物业管理服务采购项目(招标编号:JXSW-F-2020-G003)公开招标中标公示 | 2020.02.27 | 抚州市宇恒房地产开发有限公司 | 江西世伟工程咨询有限公司中标公告 | 江西 | 服务/房地产服务/物业管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930643.htm
东莞市大岭山镇公用事业服务中心东莞市大岭山镇村（社区）39座公厕养护管理采购项目的中标、成交公告 | 2020.02.27 | 东莞市大岭山镇公用事业服务中心 | 三方诚信招标有限公司东莞分公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930647.htm
东区办事处饭堂2020年食材采购项目中标公告 | 2020.02.27 | 中山市东区党政办公室 | 广东金诚招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930623.htm
江西华灏工程造价咨询有限公司关于城投﹒梦湖天玺物业管理服务采购项目(招标编号:JXHH-F-2020-G001)公开招标中标公示 | 2020.02.27 | 抚州市恒鑫房地产开发有限公司 | 江西华灏工程造价咨询有限公司中标公告 | 江西 | 服务/房地产服务/物业管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930620.htm
《独山县义务教育（中小学）营养餐及早晚餐食材采购》中标（成交）公告 | 2020.02.27 | 独山县教育局 | 贵州睿易达国际商务信息咨询服务有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930599.htm
广州市番禺区人民政府大石街违法建（构）筑物拆除和环境秩序整治项目的中标、成交公告 | 2020.02.27 | 广州市番禺区人民政府大石街道办事处 | 广东财贸建设工程顾问有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930565.htm
东港市城市建设投资（集团）有限公司201国道与滨海公路连接线（北井子段道路绿化工程）-微地形及盐碱地换填项目中标公告 | 2020.02.27 | 东港市城市建设投资（集团）有限公司 | 辽宁恒业招标咨询有限公司中标公告 | 辽宁 | 工程/专业施工/其他专业施工 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930553.htm
饶阳县开放路（诗经大街-博陵大街）雨污分流及道路工程项目设计中标公告 | 2020.02.27 | 河北饶阳经济开发区财政所 | 河北尚凯工程项目管理有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930523.htm
福建省晋江市养正中学体育馆智能化建设采购项目结果公告(包1) | 2020.02.27 | 福建省晋江市养正中学 | 泉州市晋兴拍卖有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930518.htm
珠海市斗门区第一中学校园除“四害”消杀及白蚁防治采购项目中标公告 | 2020.02.27 | 珠海市斗门区第一中学 | 广东和致招投标咨询有限公司中标公告 | 广东 | 服务/其他服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930499.htm
2019年度云浮市新兴县簕竹镇永安（等2个）村农村建设用地拆旧复垦项目成交公告 | 2020.02.27 | 新兴县簕竹镇人民政府 | 深圳市普利工程咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930485.htm
海丰县林业局海丰县县城道路及公共绿化养护项目（2020-2022年）的中标、成交公告 | 2020.02.27 | 海丰县林业局 | 广东公正招标服务有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930484.htm
麻江县民政局特困集中供养人员委托第三方照料护理服务中标（成交）公告 | 2020.02.27 | 麻江县民政局 | 贵州千义和招标代理有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930487.htm
海丰县联安镇人民政府海丰县联安镇联北村委修建机耕路、联田村委新建机耕路及挡土墙工程的中标、成交公告 | 2020.02.27 | 海丰县联安镇人民政府 | 广东中弘工程管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930468.htm
2020至2021年度新兴县党政机关一般会议定点场所服务的中标、成交公告 | 2020.02.27 | 新兴县财政局 | 新兴县政府采购中心中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930466.htm
云南省昆明空港经济区市民服务中心项目标准化建设及综合窗口服务人员配置购买服务B包合同续签公告 | 2020.02.27 | 云南省昆明空港经济区为民服务中心 | 云南禹信招标代理有限公司中标公告 | 云南 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930465.htm
海丰县城东镇人民政府海丰县城东镇大嶂村委修建机耕路和梓里村、过次埔水闸、湖美村挡土墙等项目的中标、成交公告 | 2020.02.27 | 海丰县城东镇人民政府 | 广东中弘工程管理有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930442.htm
都匀市农业农村局10万亩水稻绿色高质高效行动项目所需物资采购（二次）中标（成交）公告 | 2020.02.27 | 都匀市农业农村局 | 黔南州宸镱招标有限公司中标公告 | 贵州 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930410.htm
圣井主校区图书馆周边道路管网及绿化景观等工程监理中标公告 | 2020.02.27 | 山东财经大学 | 济南建招工程咨询有限公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930400.htm
阳西广播电视台阳西县融媒体中心建设非编设备采购项目的中标、成交公告 | 2020.02.27 | 阳西广播电视台 | 广东业信采购招标有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930399.htm
福建鑫晟-邀请招标-XMXSYQ-200201-漳州市福康医院安保服务采购邀请招标公告中标公告 | 2020.02.27 | 漳州市安晟物业服务有限公司 | 福建鑫晟工程管理有限公司厦门分公司中标公告 | 福建 | 服务/房地产服务/物业管理服务 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930458.htm
乐昌市坪石镇人民政府坪石镇金鸡小学地下人行通道项目的中标、成交公告 | 2020.02.27 | 乐昌市坪石镇人民政府 | 大成工程咨询有限公司中标公告 | 广东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930348.htm
福清市东瀚大坵小学标准化提升工程项目采购结果公告(包1) | 2020.02.27 | 福清市东瀚中心小学 | 福州市福久招标代理有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930343.htm
福州市群众路小学2020年教师午餐供餐服务采购项目结果公告(包1) | 2020.02.27 | 福州市群众路小学 | 福建省智信招标有限公司中标公告 | 福建 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930345.htm
广饶县村级政务网络整合建设项目中标公告 | 2020.02.27 | 广饶县大数据服务中心 | 山东汇鑫建安工程项目管理有限公司东营分公司中标公告 | 山东 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930299.htm
邢台县2019年防护林工程尹贾乡西沟项目区人工造林项目中标公告 | 2020.02.27 | 邢台县自然资源和规划局 | 河北诺峰工程项目管理有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930289.htm
邢台县2019年防护林工程明月寨刘坡沟项目区人工造林项目中标公告 | 2020.02.27 | 邢台县自然资源和规划局 | 河北诺峰工程项目管理有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930288.htm
邢台县2019年防护林工程南贾乡项目区人工造林项目中标公告 | 2020.02.27 | 邢台县自然资源和规划局 | 河北诺峰工程项目管理有限公司中标公告 | 河北 |  | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930287.htm
嘉荫县人民医院医疗设备采购中标公告 | 2020.02.27 | 嘉荫县人民医院 | 黑龙江博文招标代理有限公司中标公告 | 黑龙江 | 货物/专用设备/医疗设备/其他医疗设备 | http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202002/t20200227_13930277.htm
